Date_Time,Charge_Capacity(Ah),Voltage(V)
01/30/2018 10:48:10.000,2.729086876,3.93473053
01/30/2018 10:50:10.000,2.729086876,3.899481773
01/30/2018 10:52:10.000,2.729086876,3.866422653
01/30/2018 10:54:10.000,2.729086876,3.835206985
01/30/2018 10:56:10.000,2.729086876,3.80519104
01/30/2018 10:58:10.000,2.729086876,3.775335312
01/30/2018 11:00:10.000,2.729086876,3.746068001
01/30/2018 11:02:10.000,2.729086876,3.718779564
01/30/2018 11:04:10.000,2.729086876,3.693883896
01/30/2018 11:06:10.000,2.729086876,3.670629501
01/30/2018 11:08:10.000,2.729086876,3.648966789
01/30/2018 11:10:10.000,2.729086876,3.628665924
01/30/2018 11:12:10.000,2.729086876,3.609498978
01/30/2018 11:14:10.000,2.729086876,3.591380119
01/30/2018 11:16:10.000,2.729086876,3.574170113
01/30/2018 11:18:10.000,2.729086876,3.557323456
01/30/2018 11:20:10.000,2.729086876,3.540761948
01/30/2018 11:22:10.000,2.729086876,3.524739265
01/30/2018 11:24:10.000,2.729086876,3.509425163
01/30/2018 11:26:10.000,2.729086876,3.494333267
01/30/2018 11:28:10.000,2.729086876,3.479609489
01/30/2018 11:30:10.000,2.729086876,3.464745522
01/30/2018 11:32:10.000,2.729086876,3.449800491
01/30/2018 11:34:10.000,2.729086876,3.433990479
01/30/2018 11:36:10.000,2.729086876,3.416940689
01/30/2018 11:38:10.000,2.729086876,3.398505211
01/30/2018 11:40:10.000,2.729086876,3.378556252
01/30/2018 11:42:10.000,2.729086876,3.356344223
01/30/2018 11:44:10.000,2.729086876,3.331319809
01/30/2018 11:46:10.000,2.729086876,3.302372932
01/30/2018 11:48:10.000,2.729086876,3.267923355
01/30/2018 11:50:10.000,2.729086876,3.225529671
01/30/2018 11:52:10.000,2.729086876,3.171376228
01/30/2018 11:54:10.000,2.729086876,3.097614288
01/30/2018 11:56:10.000,2.729086876,2.999997139
01/30/2018 11:58:10.000,2.729086876,3.579001427
01/30/2018 12:00:10.000,2.729086876,3.619123459
01/30/2018 12:02:10.000,2.729086876,3.629933357
01/30/2018 12:04:10.000,0,3.630047798
01/30/2018 12:06:10.000,0.160958394,4.200209618
01/30/2018 12:08:10.000,0.309399456,4.200256348
01/30/2018 12:10:10.000,0.443696707,4.200216293
01/30/2018 12:12:10.000,0.566822886,4.200202942
01/30/2018 12:14:10.000,0.680293322,4.200178146
01/30/2018 12:16:10.000,0.684427619,4.200130463
01/30/2018 12:18:10.000,0.792709529,4.223402023
01/30/2018 12:20:10.000,0.901372433,4.248815536
01/30/2018 12:22:10.000,1.010035634,4.275395393
01/30/2018 12:24:10.000,1.11870265,4.303588867
01/30/2018 12:26:10.000,1.227361798,4.33300972
01/30/2018 12:28:10.000,1.336018801,4.363408089
01/30/2018 12:30:10.000,1.444687128,4.394688606
01/30/2018 12:32:10.000,1.549583197,4.400186539
01/30/2018 12:34:10.000,1.645640492,4.400219917
01/30/2018 12:36:10.000,1.734128714,4.400129318
01/30/2018 12:38:10.000,1.816084862,4.400210381
01/30/2018 12:40:10.000,1.892414212,4.400121689
01/30/2018 12:42:10.000,1.963804364,4.400136948
01/30/2018 12:44:10.000,2.03077364,4.400176048
01/30/2018 12:46:10.000,2.093671322,4.400156975
01/30/2018 12:48:10.000,2.152825117,4.400161743
01/30/2018 12:50:10.000,2.208596468,4.400139809
01/30/2018 12:52:10.000,2.261185169,4.400092125
01/30/2018 12:54:10.000,2.310682058,4.400112152
01/30/2018 12:56:10.000,2.357206583,4.400110245
01/30/2018 12:58:10.000,2.400918722,4.400152206
01/30/2018 13:00:10.000,2.44199419,4.40007782
01/30/2018 13:02:10.000,2.480560064,4.400058746
01/30/2018 13:04:10.000,2.516750574,4.400073051
01/30/2018 13:06:10.000,2.550736666,4.400058746
01/30/2018 13:08:10.000,2.582653761,4.40009594
01/30/2018 13:10:10.000,2.612616777,4.400078773
01/30/2018 13:12:10.000,2.640721083,4.400053024
01/30/2018 13:14:10.000,2.66707468,4.400053024
01/30/2018 13:16:10.000,2.691824675,4.399983406
01/30/2018 13:18:10.000,2.7151196,4.400065422
01/30/2018 13:20:10.000,2.728609562,4.400084496
01/30/2018 13:22:10.000,2.728609562,4.303190231
01/30/2018 13:24:10.000,2.728609562,4.291432381
01/30/2018 13:26:10.000,2.728609562,4.288164139
01/30/2018 13:28:10.000,2.728609562,3.976817131
01/30/2018 13:30:10.000,2.728609562,3.934868813
01/30/2018 13:32:10.000,2.728609562,3.899440765
01/30/2018 13:34:10.000,2.728609562,3.866235733
01/30/2018 13:36:10.000,2.728609562,3.834797859
01/30/2018 13:38:10.000,2.728609562,3.804662704
01/30/2018 13:40:10.000,2.728609562,3.774896622
01/30/2018 13:42:10.000,2.728609562,3.745774269
01/30/2018 13:44:10.000,2.728609562,3.718065262
01/30/2018 13:46:10.000,2.728609562,3.692780495
01/30/2018 13:48:10.000,2.728609562,3.669689178
01/30/2018 13:50:10.000,2.728609562,3.648003578
01/30/2018 13:52:10.000,2.728609562,3.627755165
01/30/2018 13:54:10.000,2.728609562,3.608763695
01/30/2018 13:56:10.000,2.728609562,3.590256691
01/30/2018 13:58:10.000,2.728609562,3.5723629
01/30/2018 14:00:10.000,2.728609562,3.555425644
01/30/2018 14:02:10.000,2.728609562,3.53918457
01/30/2018 14:04:10.000,2.728609562,3.523680687
01/30/2018 14:06:10.000,2.728609562,3.508434296
01/30/2018 14:08:10.000,2.728609562,3.493922234
01/30/2018 14:10:10.000,2.728609562,3.479786873
01/30/2018 14:12:10.000,2.728609562,3.465629578
01/30/2018 14:14:10.000,2.728609562,3.45112896
01/30/2018 14:16:10.000,2.728609562,3.435770035
01/30/2018 14:18:10.000,2.728609562,3.419131279
01/30/2018 14:20:10.000,2.728609562,3.400980949
01/30/2018 14:22:10.000,2.728609562,3.380849838
01/30/2018 14:24:10.000,2.728609562,3.358500481
01/30/2018 14:26:10.000,2.728609562,3.333208084
01/30/2018 14:28:10.000,2.728609562,3.303775787
01/30/2018 14:30:10.000,2.728609562,3.26868248
01/30/2018 14:32:10.000,2.728609562,3.226248741
01/30/2018 14:34:10.000,2.728609562,3.172046661
01/30/2018 14:36:10.000,2.728609562,3.098161697
01/30/2018 14:38:10.000,2.728609562,2.999994278
01/30/2018 14:40:10.000,2.728609562,3.577744484
01/30/2018 14:42:10.000,2.728609562,3.617939949
01/30/2018 14:44:10.000,2.728609562,3.628787041
01/30/2018 14:46:10.000,0,3.629008293
01/30/2018 14:48:10.000,0.161234692,4.200201035
01/30/2018 14:50:10.000,0.310402095,4.200229645
01/30/2018 14:52:10.000,0.44518131,4.20020771
01/30/2018 14:54:10.000,0.568543255,4.200204849
01/30/2018 14:56:10.000,0.682132721,4.200174332
01/30/2018 14:58:10.000,0.688334167,4.20015049
01/30/2018 15:00:10.000,0.796626627,4.223405838
01/30/2018 15:02:10.000,0.905290902,4.248680115
01/30/2018 15:04:10.000,1.013957381,4.275377274
01/30/2018 15:06:10.000,1.122622371,4.303744316
01/30/2018 15:08:10.000,1.231283784,4.333479881
01/30/2018 15:10:10.000,1.339950204,4.363880157
01/30/2018 15:12:10.000,1.448612452,4.39515686
01/30/2018 15:14:10.000,1.5533638,4.400204659
01/30/2018 15:16:10.000,1.649247885,4.40018177
01/30/2018 15:18:10.000,1.737623811,4.400136948
01/30/2018 15:20:10.000,1.819521308,4.400204659
01/30/2018 15:22:10.000,1.895770431,4.400133133
01/30/2018 15:24:10.000,1.966990113,4.400148392
01/30/2018 15:26:10.000,2.033694983,4.400122643
01/30/2018 15:28:10.000,2.096333027,4.400100708
01/30/2018 15:30:10.000,2.15524292,4.400091171
01/30/2018 15:32:10.000,2.210737705,4.400079727
01/30/2018 15:34:10.000,2.263088703,4.40012455
01/30/2018 15:36:10.000,2.312437296,4.400097847
01/30/2018 15:38:10.000,2.358893633,4.400103569
01/30/2018 15:40:10.000,2.402576685,4.400099754
01/30/2018 15:42:10.000,2.443622351,4.400114059
01/30/2018 15:44:10.000,2.482184172,4.400085449
01/30/2018 15:46:10.000,2.518383265,4.400075912
01/30/2018 15:48:10.000,2.552336216,4.400081635
01/30/2018 15:50:10.000,2.584161997,4.400072098
01/30/2018 15:52:10.000,2.614009619,4.40008831
01/30/2018 15:54:10.000,2.641983032,4.400111198
01/30/2018 15:56:10.000,2.668177843,4.400046349
01/30/2018 15:58:10.000,2.692763329,4.400085449
01/30/2018 16:00:10.000,2.715891123,4.400053978
01/30/2018 16:02:10.000,2.727166176,4.400113106
01/30/2018 16:04:10.000,2.727166176,4.302674294
01/30/2018 16:06:10.000,2.727166176,4.290843964
01/30/2018 16:08:10.000,2.727166176,4.28752327
01/30/2018 16:10:10.000,2.727166176,3.975656509
01/30/2018 16:12:10.000,2.727166176,3.933979034
01/30/2018 16:14:10.000,2.727166176,3.89896965
01/30/2018 16:16:10.000,2.727166176,3.866006851
01/30/2018 16:18:10.000,2.727166176,3.834822655
01/30/2018 16:20:10.000,2.727166176,3.804526329
01/30/2018 16:22:10.000,2.727166176,3.774758339
01/30/2018 16:24:10.000,2.727166176,3.745820999
01/30/2018 16:26:10.000,2.727166176,3.718439102
01/30/2018 16:28:10.000,2.727166176,3.693273544
01/30/2018 16:30:10.000,2.727166176,3.670060158
01/30/2018 16:32:10.000,2.727166176,3.64832592
01/30/2018 16:34:10.000,2.727166176,3.627865791
01/30/2018 16:36:10.000,2.727166176,3.608503342
01/30/2018 16:38:10.000,2.727166176,3.590009689
01/30/2018 16:40:10.000,2.727166176,3.572508812
01/30/2018 16:42:10.000,2.727166176,3.55561924
01/30/2018 16:44:10.000,2.727166176,3.539318085
01/30/2018 16:46:10.000,2.727166176,3.523523331
01/30/2018 16:48:10.000,2.727166176,3.508183479
01/30/2018 16:50:10.000,2.727166176,3.493350029
01/30/2018 16:52:10.000,2.727166176,3.479146957
01/30/2018 16:54:10.000,2.727166176,3.465056419
01/30/2018 16:56:10.000,2.727166176,3.450768471
01/30/2018 16:58:10.000,2.727166176,3.43553257
01/30/2018 17:00:10.000,2.727166176,3.41896534
01/30/2018 17:02:10.000,2.727166176,3.401465416
01/30/2018 17:04:10.000,2.727166176,3.381302834
01/30/2018 17:06:10.000,2.727166176,3.358912468
01/30/2018 17:08:10.000,2.727166176,3.333543777
01/30/2018 17:10:10.000,2.727166176,3.303641319
01/30/2018 17:12:10.000,2.727166176,3.267777443
01/30/2018 17:14:10.000,2.727166176,3.224075317
01/30/2018 17:16:10.000,2.727166176,3.168751717
01/30/2018 17:18:10.000,2.727166176,3.092055321
01/30/2018 17:20:10.000,2.727166176,2.999999046
01/30/2018 17:22:10.000,2.727166176,3.578608513
01/30/2018 17:24:10.000,2.727166176,3.618870735
01/30/2018 17:26:10.000,2.727166176,3.629727364
01/30/2018 17:28:10.000,0,3.629896164
01/30/2018 17:30:10.000,0.160933003,4.200213432
01/30/2018 17:32:10.000,0.30934754,4.200211525
01/30/2018 17:34:10.000,0.443424672,4.200166702
01/30/2018 17:36:10.000,0.56614691,4.200137138
01/30/2018 17:38:10.000,0.679083049,4.200171471
01/30/2018 17:40:10.000,0.787360787,4.223337173
01/30/2018 17:42:10.000,0.896027744,4.248943329
01/30/2018 17:44:10.000,1.00468874,4.275706291
01/30/2018 17:46:10.000,1.113350749,4.303858757
01/30/2018 17:48:10.000,1.222006917,4.333252907
01/30/2018 17:50:10.000,1.330678701,4.363513947
01/30/2018 17:52:10.000,1.439325571,4.394848824
01/30/2018 17:54:10.000,1.544162035,4.400118828
01/30/2018 17:56:10.000,1.640096784,4.400160789
01/30/2018 17:58:10.000,1.728557587,4.400115013
01/30/2018 18:00:10.000,1.810558319,4.400084496
01/30/2018 18:02:10.000,1.886900425,4.400143623
01/30/2018 18:04:10.000,1.95818615,4.400108337
01/30/2018 18:06:10.000,2.024983644,4.400156975
01/30/2018 18:08:10.000,2.087668657,4.400152206
01/30/2018 18:10:10.000,2.146580935,4.400103569
01/30/2018 18:12:10.000,2.201992273,4.400102615
01/30/2018 18:14:10.000,2.254202366,4.400125504
01/30/2018 18:16:10.000,2.303399086,4.400117874
01/30/2018 18:18:10.000,2.349723816,4.400129318
01/30/2018 18:20:10.000,2.393317223,4.40015316
01/30/2018 18:22:10.000,2.434321165,4.400100708
01/30/2018 18:24:10.000,2.472879648,4.400129318
01/30/2018 18:26:10.000,2.509122133,4.400133133
01/30/2018 18:28:10.000,2.543176174,4.400039673
01/30/2018 18:30:10.000,2.57516861,4.400078773
01/30/2018 18:32:10.000,2.60522294,4.400048256
01/30/2018 18:34:10.000,2.633421421,4.400025368
01/30/2018 18:36:10.000,2.659862518,4.400101662
01/30/2018 18:38:10.000,2.684661865,4.400034904
01/30/2018 18:40:10.000,2.707969189,4.399999619
01/30/2018 18:42:10.000,2.721967697,4.400061607
01/30/2018 18:44:10.000,2.721970558,4.302231789
01/30/2018 18:46:10.000,2.721970558,4.29033947
01/30/2018 18:48:10.000,2.721970558,4.286991119
01/30/2018 18:50:10.000,2.721970558,3.973976135
01/30/2018 18:52:10.000,2.721970558,3.932084084
01/30/2018 18:54:10.000,2.721970558,3.896878242
01/30/2018 18:56:10.000,2.721970558,3.863801003
01/30/2018 18:58:10.000,2.721970558,3.832580566
01/30/2018 19:00:10.000,2.721970558,3.802586555
01/30/2018 19:02:10.000,2.721970558,3.772841454
01/30/2018 19:04:10.000,2.721970558,3.743927002
01/30/2018 19:06:10.000,2.721970558,3.71675396
01/30/2018 19:08:10.000,2.721970558,3.691807747
01/30/2018 19:10:10.000,2.721970558,3.668552399
01/30/2018 19:12:10.000,2.721970558,3.646710396
01/30/2018 19:14:10.000,2.721970558,3.62635994
01/30/2018 19:16:10.000,2.721970558,3.607186317
01/30/2018 19:18:10.000,2.721970558,3.588737488
01/30/2018 19:20:10.000,2.721970558,3.571128845
01/30/2018 19:22:10.000,2.721970558,3.554062843
01/30/2018 19:24:10.000,2.721970558,3.537467957
01/30/2018 19:26:10.000,2.721970558,3.52162075
01/30/2018 19:28:10.000,2.721970558,3.506461143
01/30/2018 19:30:10.000,2.721970558,3.491653442
01/30/2018 19:32:10.000,2.721970558,3.477115631
01/30/2018 19:34:10.000,2.721970558,3.462607384
01/30/2018 19:36:10.000,2.721970558,3.448055267
01/30/2018 19:38:10.000,2.721970558,3.433021545
01/30/2018 19:40:10.000,2.721970558,3.416702271
01/30/2018 19:42:10.000,2.721970558,3.398793221
01/30/2018 19:44:10.000,2.721970558,3.378484726
01/30/2018 19:46:10.000,2.721970558,3.355828285
01/30/2018 19:48:10.000,2.721970558,3.330180168
01/30/2018 19:50:10.000,2.721970558,3.300134659
01/30/2018 19:52:10.000,2.721970558,3.26415062
01/30/2018 19:54:10.000,2.721970558,3.220471382
01/30/2018 19:56:10.000,2.721970558,3.164934158
01/30/2018 19:58:10.000,2.721970558,3.086921692
01/30/2018 20:00:10.000,2.721970558,2.999994278
01/30/2018 20:02:10.000,2.721970558,3.578701973
01/30/2018 20:04:10.000,2.721970558,3.61906147
01/30/2018 20:06:10.000,2.721970558,3.629964828
01/30/2018 20:08:10.000,0,3.630185127
01/30/2018 20:10:10.000,0.160860449,4.200258255
01/30/2018 20:12:10.000,0.308991879,4.200228691
01/30/2018 20:14:10.000,0.442695051,4.200153351
01/30/2018 20:16:10.000,0.565072954,4.200176239
01/30/2018 20:18:10.000,0.676358223,4.200211525
01/30/2018 20:20:10.000,0.784622967,4.223246574
01/30/2018 20:22:10.000,0.893308699,4.248437881
01/30/2018 20:24:10.000,1.001963019,4.275145531
01/30/2018 20:26:10.000,1.110629916,4.303418159
01/30/2018 20:28:10.000,1.219299197,4.332715988
01/30/2018 20:30:10.000,1.327956796,4.36313343
01/30/2018 20:32:10.000,1.436614633,4.394697189
01/30/2018 20:34:10.000,1.541439533,4.400187492
01/30/2018 20:36:10.000,1.637356162,4.400109291
01/30/2018 20:38:10.000,1.725769997,4.400177956
01/30/2018 20:40:10.000,1.807753801,4.400155067
01/30/2018 20:42:10.000,1.884111524,4.400156021
01/30/2018 20:44:10.000,1.95550108,4.400130272
01/30/2018 20:46:10.000,2.022441864,4.400126457
01/30/2018 20:48:10.000,2.085345984,4.400135994
01/30/2018 20:50:10.000,2.14450264,4.400114059
01/30/2018 20:52:10.000,2.200159788,4.400109291
01/30/2018 20:54:10.000,2.25258708,4.400067329
01/30/2018 20:56:10.000,2.302044868,4.400113106
01/30/2018 20:58:10.000,2.348634481,4.400076866
01/30/2018 21:00:10.000,2.392471075,4.40007782
01/30/2018 21:02:10.000,2.433678865,4.400069237
01/30/2018 21:04:10.000,2.472410917,4.400053978
01/30/2018 21:06:10.000,2.508785725,4.400032997
01/30/2018 21:08:10.000,2.54293561,4.400034904
01/30/2018 21:10:10.000,2.575006485,4.400089264
01/30/2018 21:12:10.000,2.605111599,4.400052071
01/30/2018 21:14:10.000,2.633356094,4.400066376
01/30/2018 21:16:10.000,2.659826994,4.400068283
01/30/2018 21:18:10.000,2.684621811,4.400112152
01/30/2018 21:20:10.000,2.707873344,4.400033951
01/30/2018 21:22:10.000,2.720648527,4.400024414
01/30/2018 21:24:10.000,2.720652819,4.302334785
01/30/2018 21:26:10.000,2.720652819,4.290472984
01/30/2018 21:28:10.000,2.720652819,4.287145615
01/30/2018 21:30:10.000,2.720652819,3.975063324
01/30/2018 21:32:10.000,2.720652819,3.933144569
01/30/2018 21:34:10.000,2.720652819,3.897749901
01/30/2018 21:36:10.000,2.720652819,3.864480019
01/30/2018 21:38:10.000,2.720652819,3.833151817
01/30/2018 21:40:10.000,2.720652819,3.802966118
01/30/2018 21:42:10.000,2.720652819,3.773264885
01/30/2018 21:44:10.000,2.720652819,3.744215965
01/30/2018 21:46:10.000,2.720652819,3.717031479
01/30/2018 21:48:10.000,2.720652819,3.691999435
01/30/2018 21:50:10.000,2.720652819,3.668842316
01/30/2018 21:52:10.000,2.720652819,3.647254944
01/30/2018 21:54:10.000,2.720652819,3.626868248
01/30/2018 21:56:10.000,2.720652819,3.607521057
01/30/2018 21:58:10.000,2.720652819,3.588935852
01/30/2018 22:00:10.000,2.720652819,3.571040154
01/30/2018 22:02:10.000,2.720652819,3.55381012
01/30/2018 22:04:10.000,2.720652819,3.537164688
01/30/2018 22:06:10.000,2.720652819,3.521217346
01/30/2018 22:08:10.000,2.720652819,3.505725861
01/30/2018 22:10:10.000,2.720652819,3.490751266
01/30/2018 22:12:10.000,2.720652819,3.476070404
01/30/2018 22:14:10.000,2.720652819,3.461538315
01/30/2018 22:16:10.000,2.720652819,3.446825981
01/30/2018 22:18:10.000,2.720652819,3.431326866
01/30/2018 22:20:10.000,2.720652819,3.414570808
01/30/2018 22:22:10.000,2.720652819,3.396386147
01/30/2018 22:24:10.000,2.720652819,3.376134872
01/30/2018 22:26:10.000,2.720652819,3.353671074
01/30/2018 22:28:10.000,2.720652819,3.327936172
01/30/2018 22:30:10.000,2.720652819,3.297700882
01/30/2018 22:32:10.000,2.720652819,3.261688232
01/30/2018 22:34:10.000,2.720652819,3.21838665
01/30/2018 22:36:10.000,2.720652819,3.162557602
01/30/2018 22:38:10.000,2.720652819,3.083744049
01/30/2018 22:40:10.000,2.720652819,2.999994278
01/30/2018 22:42:10.000,2.720652819,3.57942009
01/30/2018 22:44:10.000,2.720652819,3.619934082
01/30/2018 22:46:10.000,2.720652819,3.630843163
01/30/2018 22:48:10.000,0,3.630951881
01/30/2018 22:50:10.000,0.160675198,4.200195313
01/30/2018 22:52:10.000,0.308386922,4.200220108
01/30/2018 22:54:10.000,0.441738337,4.200226784
01/30/2018 22:56:10.000,0.563783526,4.200203896
01/30/2018 22:58:10.000,0.670713842,4.200152397
01/30/2018 23:00:10.000,0.778984249,4.223315239
01/30/2018 23:02:10.000,0.887665391,4.24848938
01/30/2018 23:04:10.000,0.996315002,4.2750597
01/30/2018 23:06:10.000,1.104992151,4.303167343
01/30/2018 23:08:10.000,1.21365428,4.332652092
01/30/2018 23:10:10.000,1.322316766,4.362998009
01/30/2018 23:12:10.000,1.430978894,4.394330025
01/30/2018 23:14:10.000,1.535936356,4.400143623
01/30/2018 23:16:10.000,1.632012606,4.400141716
01/30/2018 23:18:10.000,1.720576882,4.400121689
01/30/2018 23:20:10.000,1.802698851,4.400135994
01/30/2018 23:22:10.000,1.879226446,4.400121689
01/30/2018 23:24:10.000,1.950772882,4.400156975
01/30/2018 23:26:10.000,2.017846823,4.400120735
01/30/2018 23:28:10.000,2.080803871,4.400108337
01/30/2018 23:30:10.000,2.140003443,4.400109291
01/30/2018 23:32:10.000,2.195734978,4.400174141
01/30/2018 23:34:10.000,2.248198748,4.400129318
01/30/2018 23:36:10.000,2.297703266,4.400117874
01/30/2018 23:38:10.000,2.344381094,4.400073051
01/30/2018 23:40:10.000,2.388287783,4.400087357
01/30/2018 23:42:10.000,2.429592133,4.400118828
01/30/2018 23:44:10.000,2.468417406,4.400115013
01/30/2018 23:46:10.000,2.504869461,4.400115967
01/30/2018 23:48:10.000,2.539097071,4.400034904
01/30/2018 23:50:10.000,2.571231127,4.400094032
01/30/2018 23:52:10.000,2.601399183,4.400118828
01/30/2018 23:54:10.000,2.629725456,4.400055885
01/30/2018 23:56:10.000,2.656312704,4.40001297
01/30/2018 23:58:10.000,2.68123126,4.400044441
01/31/2018 00:00:10.000,2.704581022,4.400042534
01/31/2018 00:02:10.000,2.718365908,4.400039673
01/31/2018 00:04:10.000,2.718369961,4.302512169
01/31/2018 00:06:10.000,2.718369961,4.290694237
01/31/2018 00:08:10.000,2.718369961,4.287365913
01/31/2018 00:10:10.000,2.718369961,3.97641468
01/31/2018 00:12:10.000,2.718369961,3.934810638
01/31/2018 00:14:10.000,2.718369961,3.899713516
01/31/2018 00:16:10.000,2.718369961,3.866657257
01/31/2018 00:18:10.000,2.718369961,3.835111618
01/31/2018 00:20:10.000,2.718369961,3.804769516
01/31/2018 00:22:10.000,2.718369961,3.775025368
01/31/2018 00:24:10.000,2.718369961,3.74610424
01/31/2018 00:26:10.000,2.718369961,3.718822479
01/31/2018 00:28:10.000,2.718369961,3.693621635
01/31/2018 00:30:10.000,2.718369961,3.670445442
01/31/2018 00:32:10.000,2.718369961,3.648662567
01/31/2018 00:34:10.000,2.718369961,3.628252029
01/31/2018 00:36:10.000,2.718369961,3.608943939
01/31/2018 00:38:10.000,2.718369961,3.590631485
01/31/2018 00:40:10.000,2.718369961,3.572703362
01/31/2018 00:42:10.000,2.718369961,3.555269241
01/31/2018 00:44:10.000,2.718369961,3.538419724
01/31/2018 00:46:10.000,2.718369961,3.522349358
01/31/2018 00:48:10.000,2.718369961,3.5067873
01/31/2018 00:50:10.000,2.718369961,3.491984367
01/31/2018 00:52:10.000,2.718369961,3.477082253
01/31/2018 00:54:10.000,2.718369961,3.462363243
01/31/2018 00:56:10.000,2.718369961,3.447338104
01/31/2018 00:58:10.000,2.718369961,3.431818962
01/31/2018 01:00:10.000,2.718369961,3.415513992
01/31/2018 01:02:10.000,2.718369961,3.39778614
01/31/2018 01:04:10.000,2.718369961,3.378050804
01/31/2018 01:06:10.000,2.718369961,3.355924606
01/31/2018 01:08:10.000,2.718369961,3.330499649
01/31/2018 01:10:10.000,2.718369961,3.30080986
01/31/2018 01:12:10.000,2.718369961,3.265352249
01/31/2018 01:14:10.000,2.718369961,3.222414017
01/31/2018 01:16:10.000,2.718369961,3.166857719
01/31/2018 01:18:10.000,2.718369961,3.088104248
01/31/2018 01:20:10.000,2.718369961,2.999999046
01/31/2018 01:22:10.000,2.718369961,3.577757835
01/31/2018 01:24:10.000,2.718369961,3.618293762
01/31/2018 01:26:10.000,2.718369961,3.629232407
01/31/2018 01:28:10.000,0,3.629566193
01/31/2018 01:30:10.000,0.160939947,4.200249672
01/31/2018 01:32:10.000,0.309253812,4.20018959
01/31/2018 01:34:10.000,0.44319281,4.200240135
01/31/2018 01:36:10.000,0.565677941,4.200169563
01/31/2018 01:38:10.000,0.676132917,4.200171471
01/31/2018 01:40:10.000,0.784427226,4.223667145
01/31/2018 01:42:10.000,0.893094838,4.249295235
01/31/2018 01:44:10.000,1.001754642,4.275942802
01/31/2018 01:46:10.000,1.110419035,4.30428791
01/31/2018 01:48:10.000,1.219087481,4.333804131
01/31/2018 01:50:10.000,1.327747107,4.364502907
01/31/2018 01:52:10.000,1.43640852,4.395946503
01/31/2018 01:54:10.000,1.540922999,4.400165558
01/31/2018 01:56:10.000,1.636485219,4.400126457
01/31/2018 01:58:10.000,1.724498153,4.400114059
01/31/2018 02:00:10.000,1.80608952,4.400170326
01/31/2018 02:02:10.000,1.882117987,4.400136948
01/31/2018 02:04:10.000,1.953221917,4.400112152
01/31/2018 02:06:10.000,2.019851923,4.400145531
01/31/2018 02:08:10.000,2.082432985,4.400118828
01/31/2018 02:10:10.000,2.141346693,4.400103569
01/31/2018 02:12:10.000,2.196822643,4.40010643
01/31/2018 02:14:10.000,2.249058962,4.400128365
01/31/2018 02:16:10.000,2.298258543,4.400026321
01/31/2018 02:18:10.000,2.344672441,4.400101662
01/31/2018 02:20:10.000,2.388400793,4.400086403
01/31/2018 02:22:10.000,2.429554701,4.400131226
01/31/2018 02:24:10.000,2.468269825,4.400078773
01/31/2018 02:26:10.000,2.504655123,4.400125504
01/31/2018 02:28:10.000,2.538833618,4.400033951
01/31/2018 02:30:10.000,2.570936203,4.400020599
01/31/2018 02:32:10.000,2.601072311,4.400067329
01/31/2018 02:34:10.000,2.629347563,4.40007782
01/31/2018 02:36:10.000,2.655889034,4.400062561
01/31/2018 02:38:10.000,2.680802822,4.40009594
01/31/2018 02:40:10.000,2.704144001,4.400036812
01/31/2018 02:42:10.000,2.71739459,4.400075912
01/31/2018 02:44:10.000,2.71739459,4.301940918
01/31/2018 02:46:10.000,2.71739459,4.28993988
01/31/2018 02:48:10.000,2.71739459,4.286597252
01/31/2018 02:50:10.000,2.71739459,3.973985672
01/31/2018 02:52:10.000,2.71739459,3.932125092
01/31/2018 02:54:10.000,2.71739459,3.896776199
01/31/2018 02:56:10.000,2.71739459,3.863487244
01/31/2018 02:58:10.000,2.71739459,3.832151413
01/31/2018 03:00:10.000,2.71739459,3.802101135
01/31/2018 03:02:10.000,2.71739459,3.772254944
01/31/2018 03:04:10.000,2.71739459,3.743213654
01/31/2018 03:06:10.000,2.71739459,3.71608448
01/31/2018 03:08:10.000,2.71739459,3.691123009
01/31/2018 03:10:10.000,2.71739459,3.66810894
01/31/2018 03:12:10.000,2.71739459,3.646489143
01/31/2018 03:14:10.000,2.71739459,3.62616539
01/31/2018 03:16:10.000,2.71739459,3.606846809
01/31/2018 03:18:10.000,2.71739459,3.588564873
01/31/2018 03:20:10.000,2.71739459,3.570952415
01/31/2018 03:22:10.000,2.71739459,3.554046631
01/31/2018 03:24:10.000,2.71739459,3.537708282
01/31/2018 03:26:10.000,2.71739459,3.521775246
01/31/2018 03:28:10.000,2.71739459,3.506427765
01/31/2018 03:30:10.000,2.71739459,3.491816521
01/31/2018 03:32:10.000,2.71739459,3.477287292
01/31/2018 03:34:10.000,2.71739459,3.462667465
01/31/2018 03:36:10.000,2.71739459,3.447940826
01/31/2018 03:38:10.000,2.71739459,3.432700157
01/31/2018 03:40:10.000,2.71739459,3.415975571
01/31/2018 03:42:10.000,2.71739459,3.398039818
01/31/2018 03:44:10.000,2.71739459,3.378482819
01/31/2018 03:46:10.000,2.71739459,3.356162071
01/31/2018 03:48:10.000,2.71739459,3.330321312
01/31/2018 03:50:10.000,2.71739459,3.300011635
01/31/2018 03:52:10.000,2.71739459,3.264823914
01/31/2018 03:54:10.000,2.71739459,3.222571373
01/31/2018 03:56:10.000,2.71739459,3.166676521
01/31/2018 03:58:10.000,2.71739459,3.086987495
01/31/2018 04:00:10.000,2.71739459,2.999999046
01/31/2018 04:02:10.000,2.71739459,3.576476097
